12.700001	-0.0000014971	0.0000422358	0.0003018276	-0.0007795000	0.0028825226
12.800001	-0.0000035810	0.0000368305	0.0002671377	-0.0006925811	0.0025901520
12.900001	-0.0000057255	0.0000318931	0.0002346173	-0.0006104321	0.0023066710
13.000001	-0.0000079668	0.0000273607	0.0002040011	-0.0005324875	0.0020310808
13.100001	-0.0000103430	0.0000231756	0.0001750394	-0.0004582103	0.0017624162
13.200001	-0.0000128943	0.0000192849	0.0001474964	-0.0003870889	0.0014997420
13.300001	-0.0000156637	0.0000156389	0.0001211481	-0.0003186336	0.0012421498
13.400001	-0.0000186983	0.0000121914	0.0000957805	-0.0002523728	0.0009887538
13.500001	-0.0000220492	0.0000088987	0.0000711876	-0.0001878503	0.0007386882
13.600001	-0.0000257734	0.0000057188	0.0000471703	-0.0001246215	0.0004911035
13.700001	-0.0000299337	0.0000026115	0.0000235341	-0.0000622510	0.0002451635
13.800001	-0.0000346006	-0.0000004626	0.0000000880	-0.0000003093	0.0000000425
