9.600001	0.0002096064	0.0008969257	0.0039392613	-0.0084464654
9.700001	0.0001828558	0.0007966701	0.0035813438	-0.0077388986
9.800001	0.0001595367	0.0007076107	0.0032558963	-0.0070898832
9.900001	0.0001392116	0.0006284935	0.0029599299	-0.0064945171
10.000001	0.0001214993	0.0005582049	0.0026907303	-0.0059483014
10.100001	0.0001060674	0.0004957559	0.0024458325	-0.0054471077
10.200001	0.0000926265	0.0004402676	0.0022229976	-0.0049871464
10.300001	0.0000809241	0.0003909597	0.0020201914	-0.0045649391
10.400001	0.0000707408	0.0003471387	0.0018355651	-0.0041772919
10.500001	0.0000618854	0.0003081886	0.0016674382	-0.0038212720
10.600001	0.0000541917	0.0002735617	0.0015142827	-0.0034941856
10.700001	0.0000475153	0.0002427717	0.0013747083	-0.0031935572
10.800001	0.0000417309	0.0002153858	0.0012474500	-0.0029171115
10.900001	0.0000367299	0.0001910194	0.0011313559	-0.0026627558
11.000001	0.0000324185	0.0001693305	0.0010253768	-0.0024285646
11.100001	0.0000287156	0.0001500144	0.0009285557	-0.0022127649
11.200001	0.0000255519	0.0001328001	0.0008400200	-0.0020137229
11.300001	0.0000228678	0.0001174460	0.0007589723	-0.0018299314
11.400001	0.0000206131	0.0001037368	0.0006846840	-0.0016599988
11.500001	0.0000187453	0.0000914802	0.0006164879	-0.0015026382
11.600001	0.0000172295	0.0000805043	0.0005537723	-0.0013566580
11.700001	0.0000160371	0.0000706552	0.0004959754	-0.0012209528
11.800001	0.0000151458	0.0000617950	0.0004425801	-0.0010944948
11.900001	0.0000145389	0.0000537994	0.0003931092	-0.0009763263
12.000001	0.0000142049	0.0000465565	0.0003471214	-0.0008655524
12.100001	0.0000141376	0.0000399649	0.0003042066	-0.0007613341
12.200001	0.0000143357	0.0000339321	0.0002639829	-0.0006628821
12.300001	0.0000148030	0.0000283738	0.0002260928	-0.0005694508
12.400001	0.0000155481	0.0000232123	0.0001901997	-0.0004803325
12.500001	0.0000165852	0.0000183752	0.0001559855	-0.0003948523
12.600001	0.0000179337	0.0000137950	0.0001231472	-0.0003123628
12.700001	0.0000196188	0.0000094075	0.0000913944	-0.0002322391
12.800001	0.0000216723	0.0000051515	0.0000604466	-0.0001538743
12.900001	0.0000241327	0.0000009675	0.0000300310	-0.0000766751
13.000001	0.0000270462	-0.0000032030	-0.0000001204	-0.0000000566
