10.100001	0.0000904309	0.0003994889	0.0003994889	0.0020246993	-0.0054268704	0.0020246993	0.0128144868
10.200001	0.0000786560	0.0003540581	0.0003540581	0.0018370584	-0.0049724955	0.0018370584	0.0119863907
10.300001	0.0000683926	0.0003137789	0.0003137789	0.0016665988	-0.0045550503	0.0016665988	0.0112075479
10.400001	0.0000594435	0.0002780641	0.0002780641	0.0015117089	-0.0041714377	0.0015117089	0.0104745158
10.500001	0.0000516367	0.0002463934	0.0002463934	0.0013709256	-0.0038188098	0.0013709256	0.0097840746
10.600001	0.0000448222	0.0002183053	0.0002183053	0.0012429213	-0.0034945483	0.0012429213	0.0091332137
10.700001	0.0000388691	0.0001933908	0.0001933908	0.0011264903	-0.0031962457	0.0011264903	0.0085191156
10.800001	0.0000336630	0.0001712870	0.0001712870	0.0010205375	-0.0029216865	0.0010205375	0.0079391406
10.900001	0.0000291038	0.0001516722	0.0001516722	0.0009240678	-0.0026688318	0.0009240678	0.0073908137
11.000001	0.0000251039	0.0001342609	0.0001342609	0.0008361760	-0.0024358035	0.0008361760	0.0068718112
11.100001	0.0000215865	0.0001187997	0.0001187997	0.0007560388	-0.0022208709	0.0007560388	0.0063799490
11.200001	0.0000184840	0.0001050638	0.0001050638	0.0006829064	-0.0020224376	0.0006829064	0.0059131717
11.300001	0.0000157367	0.0000928533	0.0000928533	0.0006160953	-0.0018390294	0.0006160953	0.0054695422
11.400001	0.0000132918	0.0000819908	0.0000819908	0.0005549820	-0.0016692839	0.0005549820	0.0050472320
11.500001	0.0000111024	0.0000723183	0.0000723183	0.0004989967	-0.0015119403	0.0004989967	0.0046445124
11.600001	0.0000091264	0.0000636952	0.0000636952	0.0004476181	-0.0013658296	0.0004476181	0.0042597464
11.700001	0.0000073257	0.0000559963	0.0000559963	0.0004003686	-0.0012298664	0.0004003686	0.0038913805
11.800001	0.0000056659	0.0000491096	0.0000491096	0.0003568091	-0.0011030405	0.0003568091	0.0035379375
11.900001	0.0000041149	0.0000429353	0.0000429353	0.0003165356	-0.0009844098	0.0003165356	0.0031980098
12.000001	0.0000026430	0.0000373836	0.0000373836	0.0002791749	-0.0008730930	0.0002791749	0.0028702529
12.100001	0.0000012220	0.0000323739	0.0000323739	0.0002443813	-0.0007682629	0.0002443813	0.0025533791
12.200001	-0.0000001756	0.0000278335	0.0000278335	0.0002118332	-0.0006691408	0.0002118332	0.0022461519
12.300001	-0.0000015766	0.0000236966	0.0000236966	0.0001812300	-0.0005749903	0.0001812300	0.0019473808
12.400001	-0.0000030079	0.0000199031	0.0000199031	0.0001522897	-0.0004851118	0.0001522897	0.0016559155
12.500001	-0.0000044969	0.0000163981	0.0000163981	0.0001247457	-0.0003988376	0.0001247457	0.0013706417
12.600001	-0.0000060724	0.0000131306	0.0000131306	0.0000983446	-0.0003155266	0.0000983446	0.0010904756
12.700001	-0.0000077647	0.0000100533	0.0000100533	0.0000728441	-0.0002345599	0.0000728441	0.0008143601
12.800001	-0.0000096061	0.0000071216	0.0000071216	0.0000480102	-0.0001553360	0.0000480102	0.0005412600
12.900001	-0.0000116322	0.0000042931	0.0000042931	0.0000236153	-0.0000772662	0.0000236153	0.0002701581
13.000001	-0.0000138818	0.0000015267	0.0000015267	-0.0000005637	0.0000002295	-0.0000005637	0.0000000506
